Area,BHK,Bathroom,Furnishing,Locality,Parking,Price,Status,Transaction,Type,Per_Sqft,Year_Built,Floors,Garage,Lot_Size,Condition,House_Age,Total_Rooms,Luxury_Score,Price_per_SqFt
2000.0,4,4,Semi-Furnished,Malviya Nagar,2,36000000,Ready_to_move,New_Property,Builder_Floor,14888.0,2020,12,1,2000.0,Excellent,6,8.0,5.0,18000.0
500.0,1,1,Unfurnished,Malviya Nagar,2,2300000,Ready_to_move,Resale,Apartment,14888.0,2008,5,1,500.0,Average,18,2.0,2.5,4600.0
1125.0,2,2,Unfurnished,Malviya Nagar,2,8100000,Ready_to_move,Resale,Builder_Floor,7200.0,1997,15,1,1125.0,Fair,29,4.0,2.0,7200.0
1300.0,3,3,Semi-Furnished,Malviya Nagar,1,10000000,Ready_to_move,Resale,Builder_Floor,7200.0,2009,7,0,1300.0,Average,17,6.0,2.5,7692.307692307692
2500.0,4,5,Unfurnished,"Geetanjali Enclave, Malviya Nagar",1,62500000,Ready_to_move,New_Property,Builder_Floor,7200.0,2001,8,0,2500.0,Average,25,9.0,1.5,25000.0
2200.0,4,5,Semi-Furnished,"Geetanjali Enclave, Malviya Nagar",2,65000000,Ready_to_move,New_Property,Builder_Floor,7200.0,1999,12,1,2200.0,Fair,27,9.0,3.0,29545.454545454544
1290.0,3,2,Semi-Furnished,Malviya Nagar,2,20000000,Ready_to_move,Resale,Builder_Floor,7200.0,1999,10,1,1290.0,Fair,27,5.0,3.0,15503.875968992248
2250.0,4,4,Semi-Furnished,"Geetanjali Enclave, Malviya Nagar",2,57500000,Ready_to_move,New_Property,Builder_Floor,7200.0,2016,3,1,2250.0,Good,10,8.0,4.0,25555.555555555555
1350.0,3,3,Semi-Furnished,"Shivalik, Malviya Nagar",2,30000000,Ready_to_move,New_Property,Builder_Floor,7200.0,2010,5,1,1350.0,Average,16,6.0,3.5,22222.222222222223
1400.0,3,3,Semi-Furnished,"Shivalik, Malviya Nagar",1,30000000,Ready_to_move,New_Property,Builder_Floor,21429.0,2011,6,0,1400.0,Good,15,6.0,3.0,21428.571428571428
1700.0,3,3,Unfurnished,"Shivalik, Malviya Nagar",2,30000000,Ready_to_move,New_Property,Builder_Floor,21429.0,2017,15,1,1700.0,Good,9,6.0,3.0,17647.058823529413
450.0,1,1,Unfurnished,"Dilshad Colony, Dilshad Garden",1,3300000,Ready_to_move,Resale,Apartment,,2011,11,0,450.0,Good,15,2.0,2.0,7333.333333333333
750.0,2,1,Unfurnished,"Guru Teg Bahadur Enclave, Dilshad Garden",1,7350000,Ready_to_move,Resale,Apartment,,2014,6,0,750.0,Good,12,3.0,2.0,9800.0
1500.0,4,1,Unfurnished,"Dilshad Garden carpet area 1500 sqft status Ready to Move floor 2 out of 4 floors transaction Resale furnishing Unfurnished bathroom 1 balcony 2 Mig dda flat located at a very prime location near to market, school, hospital, metro station etc. Contact Owner View Phone No. Share Feedback Owner R",1,12500000,Ready_to_move,Resale,Apartment,,1998,12,0,1500.0,Fair,28,5.0,1.0,8333.333333333334
400.0,1,1,Semi-Furnished,"Dilshad Colony, Dilshad Garden",1,3500000,Ready_to_move,Resale,Apartment,,2020,12,0,400.0,Excellent,6,2.0,4.0,8750.0
650.0,2,2,Unfurnished,"Dilshad Colony, Dilshad Garden",1,6500000,Ready_to_move,Resale,Builder_Floor,,2009,6,0,650.0,Average,17,4.0,1.5,10000.0
900.0,2,2,Furnished,"Dilshad Colony, Dilshad Garden",2,6900000,Ready_to_move,Resale,Builder_Floor,7666.0,2000,7,1,900.0,Fair,26,4.0,4.0,7666.666666666667
400.0,1,1,Unfurnished,"Dilshad Colony, Dilshad Garden",1,3600000,Ready_to_move,Resale,Builder_Floor,7666.0,2019,14,0,400.0,Excellent,7,2.0,3.0,9000.0
900.0,3,2,Semi-Furnished,"Dilshad Colony, Dilshad Garden",2,13500000,Ready_to_move,Resale,Apartment,7666.0,2017,9,1,900.0,Good,9,5.0,4.0,15000.0
1000.0,3,2,Furnished,"DDA Flats Block A, Dilshad Garden",1,9200000,Ready_to_move,Resale,Apartment,9200.0,1997,3,0,1000.0,Fair,29,5.0,3.0,9200.0
405.0,1,1,Unfurnished,"Dilshad Colony, Dilshad Garden",1,2500000,Ready_to_move,Resale,Apartment,9200.0,2001,11,0,405.0,Average,25,2.0,1.5,6172.83950617284
1700.0,3,2,Furnished,"DDA Flats Block A, Dilshad Garden",1,17000000,Ready_to_move,Resale,Apartment,9200.0,1996,9,0,1700.0,Fair,30,5.0,3.0,10000.0
800.0,3,2,Semi-Furnished,Dilshad Garden,1,9030000,Ready_to_move,Resale,Apartment,9200.0,2003,8,0,800.0,Average,23,5.0,2.5,11287.5
1076.39,3,2,Unfurnished,"Dilshad Colony, Dilshad Garden",10,9300000,Ready_to_move,Resale,Builder_Floor,8640.0,1998,11,3,1076.39,Fair,28,5.0,2.0,8639.991081299528
750.0,2,1,Semi-Furnished,"DDA Pocket JK, Dilshad Garden",2,6500000,Ready_to_move,New_Property,Apartment,8640.0,2016,14,1,750.0,Good,10,3.0,4.0,8666.666666666666
460.0,2,1,Unfurnished,"Dilshad Colony, Dilshad Garden",2,3300000,Ready_to_move,Resale,Builder_Floor,8640.0,2011,5,1,460.0,Good,15,3.0,3.0,7173.913043478261
370.0,1,1,Unfurnished,"Dilshad Colony, Dilshad Garden",2,2400000,Ready_to_move,Resale,Builder_Floor,6486.0,2024,7,1,370.0,New,2,2.0,4.0,6486.486486486487
1800.0,3,3,Semi-Furnished,"Dilshad Colony, Dilshad Garden",1,15000000,Ready_to_move,New_Property,Builder_Floor,8333.0,2017,3,0,1800.0,Good,9,6.0,3.0,8333.333333333334
1080.0,3,1,Unfurnished,Dilshad Garden,1,7000000,Ready_to_move,New_Property,Apartment,8333.0,2013,10,0,1080.0,Good,13,4.0,2.0,6481.481481481482
350.0,1,1,Unfurnished,"DDA Pocket E, Dilshad Garden",1,4200000,Ready_to_move,Resale,Apartment,12000.0,2010,7,0,350.0,Average,16,2.0,1.5,12000.0
500.0,2,1,Furnished,Dilshad Garden,1,5800000,Ready_to_move,Resale,Apartment,12000.0,1997,6,0,500.0,Fair,29,3.0,3.0,11600.0
900.0,3,2,Semi-Furnished,"Dilshad Colony, Dilshad Garden",1,4800000,Ready_to_move,Resale,Apartment,12000.0,1998,11,0,900.0,Fair,28,5.0,2.0,5333.333333333333
800.0,2,2,Semi-Furnished,"Dilshad Colony, Dilshad Garden",1,7500000,Ready_to_move,Resale,Apartment,9375.0,2013,7,0,800.0,Good,13,4.0,3.0,9375.0
350.0,1,1,Unfurnished,"DDA Flats Pocket O, Dilshad Garden",1,3000000,Ready_to_move,Resale,Apartment,9375.0,1996,7,0,350.0,Fair,30,2.0,1.0,8571.42857142857
430.556,1,1,Unfurnished,Dilshad Garden,1,4300000,Ready_to_move,Resale,Apartment,9375.0,1997,7,0,430.56,Fair,29,2.0,1.0,9987.086464943004
500.0,1,1,Semi-Furnished,"Dilshad Colony, Dilshad Garden",1,2600000,Ready_to_move,Resale,Builder_Floor,5200.0,2002,4,0,500.0,Average,24,2.0,2.5,5200.0
1450.0,2,2,Unfurnished,Dilshad Garden,1,7000000,Ready_to_move,Resale,Apartment,5200.0,2021,2,0,1450.0,Excellent,5,4.0,3.0,4827.586206896552
800.0,2,2,Unfurnished,"Dilshad Colony, Dilshad Garden",1,6000000,Ready_to_move,Resale,Builder_Floor,7500.0,2009,13,0,800.0,Average,17,4.0,1.5,7500.0
1000.0,2,2,Semi-Furnished,"Dilshad Colony, Dilshad Garden",1,6700000,Ready_to_move,Resale,Apartment,6700.0,2016,2,0,1000.0,Good,10,4.0,3.0,6700.0
1000.0,3,3,Furnished,"DDA Pocket I, Dilshad Garden",1,9500000,Ready_to_move,Resale,Apartment,9500.0,2007,5,0,1000.0,Average,19,6.0,3.5,9500.0
1600.0,3,2,Semi-Furnished,"DDA Flats Block A, Dilshad Garden",1,17000000,Ready_to_move,Resale,Apartment,10625.0,2001,11,0,1600.0,Average,25,5.0,2.5,10625.0
900.0,2,2,Semi-Furnished,Vasundhara Enclave,1,8000000,Ready_to_move,Resale,Apartment,,2006,2,0,900.0,Average,20,4.0,2.5,8888.888888888889
1500.0,3,3,Semi-Furnished,Vasundhara Enclave,1,12000000,Ready_to_move,Resale,Apartment,,1998,10,0,1500.0,Fair,28,6.0,2.0,8000.0
1050.0,2,2,Semi-Furnished,Vasundhara Enclave,1,9000000,Ready_to_move,Resale,Apartment,,2018,11,0,1050.0,Excellent,8,4.0,4.0,8571.42857142857
1300.0,3,2,Semi-Furnished,"Samrat Apartment, Vasundhara Enclave",2,11500000,Ready_to_move,Resale,Apartment,,2001,10,1,1300.0,Average,25,5.0,3.5,8846.153846153846
1600.0,4,3,Furnished,"Mangal Apartment, Vasundhara Enclave carpet area 1600 sqft status Ready to Move floor 4 out of 7 floors transaction Resale furnishing Furnished facing South - East overlooking Garden/Park, Main Road society Mangal Apartment car parking 1 Open bathroom 3 balcony 1 ownership Freehold Fully furnished , complete marble flooring, ready to move in. Contact Owner View Phone No. Share Feedback Owner Shailendra",1,20000000,Ready_to_move,Resale,Apartment,,2006,5,0,1600.0,Average,20,7.0,3.5,12500.0
900.0,2,2,Semi-Furnished,"Prayag Apartments, Vasundhara Enclave carpet area 900 sqft status Ready to Move floor 2 out of 4 floors transaction Resale furnishing Semi-Furnished overlooking Garden/Park, Main Road society Prayag Apartments car parking 1 Open bathroom 2 balcony 2 ownership Freehold This is 2 BHK apartment , with 2 Bathroom and one parking.This is East facing Flat.Near Metro Station is Ashok Nagar read more Contact Owner View Phone No. Share Feedback Owner Sameer Kumar",1,8550000,Ready_to_move,Resale,Apartment,,2024,1,0,900.0,New,2,4.0,4.0,9500.0
1350.0,4,4,Semi-Furnished,"Abhimanyu Apartments, Vasundhara Enclave",1,10500000,Ready_to_move,Resale,Apartment,,2013,14,0,1350.0,Good,13,8.0,3.0,7777.777777777777
1000.0,3,2,Furnished,"Fancy Apartments, Vasundhara Enclave",2,12000000,Ready_to_move,Resale,Apartment,,2009,5,1,1000.0,Average,17,5.0,4.5,12000.0
1400.0,3,2,Unfurnished,"Shantidoot Apartment, Vasundhara Enclave",1,11000000,Ready_to_move,Resale,Apartment,,2011,13,0,1400.0,Good,15,5.0,2.0,7857.142857142857
975.0,3,2,Semi-Furnished,Vasundhara Enclave,1,12000000,Ready_to_move,Resale,Apartment,,2018,3,0,975.0,Excellent,8,5.0,4.0,12307.692307692309
900.0,2,2,Unfurnished,"Mangal Apartment, Vasundhara Enclave",114,9000000,Ready_to_move,Resale,Apartment,,2003,3,33,900.0,Average,23,4.0,2.5,10000.0
1100.0,2,2,Semi-Furnished,Vasundhara Enclave,114,10000000,Ready_to_move,Resale,Apartment,,2014,12,48,1100.0,Good,12,4.0,4.0,9090.90909090909
950.0,2,2,Unfurnished,Vasundhara Enclave,114,8100000,Ready_to_move,Resale,Apartment,,2021,15,30,950.0,Excellent,5,4.0,4.0,8526.315789473685
1300.0,3,3,Furnished,Vasundhara Enclave,1,9200000,Ready_to_move,Resale,Apartment,,2012,13,0,1300.0,Good,14,6.0,4.0,7076.923076923077
1459.0,3,3,Semi-Furnished,Vasundhara Enclave,1,14200000,Ready_to_move,Resale,Apartment,,2008,12,0,1459.0,Average,18,6.0,2.5,9732.693625771077
1000.0,2,2,Semi-Furnished,"Satyam Apartment, Vasundhara Enclave",1,7500000,Ready_to_move,Resale,Apartment,,2000,4,0,1000.0,Fair,26,4.0,2.0,7500.0
1100.0,2,2,Semi-Furnished,"Samrat Apartment, Vasundhara Enclave",1,9500000,Ready_to_move,Resale,Apartment,,2003,14,0,1100.0,Average,23,4.0,2.5,8636.363636363636
1450.0,3,2,Furnished,"Satyam Apartment, Vasundhara Enclave",1,14000000,Ready_to_move,Resale,Apartment,9655.0,2023,11,0,1450.0,Excellent,3,5.0,5.0,9655.172413793103
1450.0,3,3,Semi-Furnished,"Abhimanyu Apartments, Vasundhara Enclave",1,11600000,Ready_to_move,Resale,Apartment,9655.0,2011,3,0,1450.0,Good,15,6.0,3.0,8000.0
1150.0,3,3,Semi-Furnished,Vasundhara Enclave,1,12000000,Ready_to_move,Resale,Apartment,9655.0,2004,2,0,1150.0,Average,22,6.0,2.5,10434.782608695652
780.0,2,2,Semi-Furnished,Vasundhara Enclave,1,7500000,Ready_to_move,Resale,Apartment,9655.0,2008,14,0,780.0,Average,18,4.0,2.5,9615.384615384615
1300.0,3,2,Semi-Furnished,"Anekant Apartment, Vasundhara Enclave",2,9800000,Ready_to_move,Resale,Apartment,9655.0,2012,5,1,1300.0,Good,14,5.0,4.0,7538.461538461538
1350.0,3,3,Semi-Furnished,"New Delhi Apartment, Vasundhara Enclave",1,12000000,Ready_to_move,Resale,Apartment,9655.0,2011,12,0,1350.0,Good,15,6.0,3.0,8888.888888888889
1200.0,3,2,Semi-Furnished,"Mahesh Apartment, Vasundhara Enclave",1,12500000,Ready_to_move,Resale,Apartment,9655.0,2016,3,0,1200.0,Good,10,5.0,3.0,10416.666666666666
1460.0,3,3,Semi-Furnished,"Pawittra Apartment, Vasundhara Enclave",1,16500000,Ready_to_move,Resale,Apartment,9655.0,2003,5,0,1460.0,Average,23,6.0,2.5,11301.369863013699
1460.0,3,3,Unfurnished,Vasundhara Enclave,1,12000000,Ready_to_move,Resale,Apartment,9655.0,2014,5,0,1460.0,Good,12,6.0,2.0,8219.17808219178
1100.0,2,2,Unfurnished,Vasundhara Enclave,1,7200000,Ready_to_move,Resale,Apartment,9655.0,2008,5,0,1100.0,Average,18,4.0,1.5,6545.454545454545
1500.0,3,3,Furnished,"Capital Apartment, Vasundhara Enclave",2,15000000,Ready_to_move,Resale,Apartment,10000.0,2023,11,1,1500.0,Excellent,3,6.0,5.0,10000.0
1050.0,2,2,Semi-Furnished,"Hindon Apartment, Vasundhara Enclave",1,10000000,Ready_to_move,Resale,Apartment,10000.0,2000,14,0,1050.0,Fair,26,4.0,2.0,9523.809523809523
1350.0,3,3,Semi-Furnished,"Gobind Apartment, Vasundhara Enclave",1,11000000,Ready_to_move,Resale,Apartment,10000.0,2000,14,0,1350.0,Fair,26,6.0,2.0,8148.148148148148
1500.0,2,2,Furnished,"Godrej South Estate, Okhla",2,24700000,Almost_ready,New_Property,Apartment,16466.0,2009,12,1,1500.0,Average,17,4.0,4.5,16466.666666666668
976.0,2,2,Furnished,"Godrej South Estate, Okhla",2,24900000,Almost_ready,New_Property,Apartment,25512.0,2010,4,1,976.0,Average,16,4.0,4.5,25512.29508196721
540.0,2,1,Semi-Furnished,"Abul Fazal Enclave Part 1, Okhla",1,3600000,Ready_to_move,New_Property,Builder_Floor,25512.0,2016,15,0,540.0,Good,10,3.0,3.0,6666.666666666667
450.0,1,1,Semi-Furnished,"Batla House, Okhla",1,1700000,Ready_to_move,New_Property,Builder_Floor,25512.0,2007,9,0,450.0,Average,19,2.0,2.5,3777.777777777778
900.0,2,2,Unfurnished,"Sukhdev Vihar, Okhla",1,11000000,Ready_to_move,Resale,Apartment,25512.0,2022,9,0,900.0,Excellent,4,4.0,3.0,12222.222222222223
2500.0,4,4,Semi-Furnished,"Sukhdev Vihar, Okhla",2,75000000,Ready_to_move,Resale,Builder_Floor,30000.0,2009,11,1,2500.0,Average,17,8.0,3.5,30000.0
979.5149,2,2,Unfurnished,"Godrej South Estate, Okhla Phase 1",1,24800000,Almost_ready,New_Property,Apartment,30000.0,1999,12,0,979.51,Fair,27,4.0,1.0,25318.655183295323
945.0,2,2,Semi-Furnished,"Godrej South Estate, Okhla Phase 1",1,24900000,Almost_ready,New_Property,Apartment,30000.0,1999,15,0,945.0,Fair,27,4.0,2.0,26349.20634920635
976.0,2,2,Unfurnished,"Godrej South Estate, Okhla Phase 1",2,24900000,Almost_ready,New_Property,Apartment,30000.0,2024,9,1,976.0,New,2,4.0,4.0,25512.29508196721
1531.0,2,2,Unfurnished,"Godrej South Estate, Okhla",2,25900000,Almost_ready,New_Property,Apartment,16917.0,1999,10,1,1531.0,Fair,27,4.0,2.0,16917.047681254084
1000.0,2,2,Unfurnished,"Sukhdev Vihar, Okhla",2,11700000,Ready_to_move,Resale,Builder_Floor,16917.0,2023,12,1,1000.0,Excellent,3,4.0,4.0,11700.0
750.0,3,2,Furnished,"Sukhdev Vihar, Okhla",2,13500000,Ready_to_move,Resale,Apartment,16917.0,2004,4,1,750.0,Average,22,5.0,4.5,18000.0
900.0,3,2,Furnished,"Abul Fazal Enclave Part-II, Okhla",1,5500000,Ready_to_move,Resale,Builder_Floor,16917.0,1998,5,0,900.0,Fair,28,5.0,3.0,6111.111111111111
1512.0,2,2,Unfurnished,"Godrej South Estate, Okhla",1,30000000,Almost_ready,New_Property,Apartment,19841.0,2004,10,0,1512.0,Average,22,4.0,1.5,19841.26984126984
35.0,3,2,Semi-Furnished,"Abul Fazal Enclave Part 1, Okhla",2,4950000,Ready_to_move,Resale,Apartment,19841.0,2013,1,1,35.0,Good,13,5.0,4.0,141428.57142857142
1500.0,3,2,Semi-Furnished,"Sukhdev Vihar, Okhla",1,16000000,Ready_to_move,Resale,Apartment,19841.0,2008,5,0,1500.0,Average,18,5.0,2.5,10666.666666666666
2907.0,4,4,Semi-Furnished,"Sukhdev Vihar, Okhla",1,30000000,Ready_to_move,Resale,Apartment,10320.0,2018,11,0,2907.0,Excellent,8,8.0,4.0,10319.917440660474
2210.0,4,3,Semi-Furnished,"Sukhdev Vihar, Okhla",1,41000000,Ready_to_move,Resale,Builder_Floor,10320.0,2013,15,0,2210.0,Good,13,7.0,3.0,18552.036199095022
750.0,2,2,Semi-Furnished,"Abul Fazal Enclave Part-II, Okhla",1,3800000,Ready_to_move,Resale,Builder_Floor,10320.0,2007,8,0,750.0,Average,19,4.0,2.5,5066.666666666667
2518.7526,4,5,Unfurnished,"Godrej South Estate, Okhla Phase 1",2,68900000,Almost_ready,New_Property,Apartment,10320.0,2014,6,1,2518.75,Good,12,9.0,3.0,27354.810472453708
588.0,2,2,Unfurnished,"Jamia Nagar, Okhla",2,1800000,Ready_to_move,New_Property,Apartment,10320.0,2024,7,1,588.0,New,2,4.0,4.0,3061.2244897959185
540.0,2,1,Unfurnished,"Zakir Nagar, New Friends Colony",2,1500000,Ready_to_move,Resale,Builder_Floor,2778.0,2007,11,1,540.0,Average,19,3.0,2.5,2777.777777777778
1100.0,3,3,Semi-Furnished,"Sukhdev Vihar, Okhla",2,12500000,Ready_to_move,Resale,Apartment,2778.0,2000,9,1,1100.0,Fair,26,6.0,3.0,11363.636363636364
550.0,2,1,Semi-Furnished,"Batla House, Okhla",2,1600000,Ready_to_move,Resale,Apartment,2778.0,2007,1,1,550.0,Average,19,3.0,3.5,2909.090909090909
750.0,3,2,Semi-Furnished,"Batla House Project, Batla House, Okhla",1,2400000,Ready_to_move,Resale,Builder_Floor,2778.0,2020,9,0,750.0,Excellent,6,5.0,4.0,3200.0
1260.0,3,2,Semi-Furnished,"Abul Fazal Enclave Part 1, Okhla",1,7000000,Ready_to_move,Resale,Builder_Floor,5556.0,2002,7,0,1260.0,Average,24,5.0,2.5,5555.555555555556
675.0,2,2,Unfurnished,"Abul Fazal Enclave Part-II, Okhla",1,3100000,Ready_to_move,Resale,Builder_Floor,5556.0,2023,11,0,675.0,Excellent,3,4.0,3.0,4592.592592592592
810.0,2,2,Semi-Furnished,"Sukhdev Vihar, Okhla",1,14500000,Ready_to_move,Resale,Apartment,5556.0,2013,14,0,810.0,Good,13,4.0,3.0,17901.234567901236
3150.0,4,5,Semi-Furnished,"Sukhdev Vihar, Okhla",3,61500000,Ready_to_move,New_Property,Builder_Floor,5556.0,2013,15,2,3150.0,Good,13,9.0,4.0,19523.809523809523
2000.0,4,4,Semi-Furnished,"Sukhdev Vihar, Okhla",1,27500000,Ready_to_move,Resale,Builder_Floor,5556.0,2005,10,0,2000.0,Average,21,8.0,2.5,13750.0
1775.0,3,3,Semi-Furnished,"The Amaryllis, Karol Bagh",1,25500000,Almost_ready,New_Property,Apartment,14366.0,2022,6,0,1775.0,Excellent,4,6.0,4.0,14366.197183098591
1135.0,3,3,Furnished,"The Amaryllis, Karol Bagh",2,25000000,Almost_ready,Resale,Apartment,14366.0,1997,7,1,1135.0,Fair,29,6.0,4.0,22026.431718061674
1252.0,2,2,Semi-Furnished,"The Amaryllis, Karol Bagh",1,18500000,Almost_ready,New_Property,Apartment,14776.0,2004,3,0,1252.0,Average,22,4.0,2.5,14776.357827476038
2000.0,4,4,Semi-Furnished,"The Amaryllis, Karol Bagh",1,39700000,Almost_ready,New_Property,Apartment,14776.0,2008,15,0,2000.0,Average,18,8.0,2.5,19850.0
530.0,4,1,Semi-Furnished,"Dev Nagar, Karol Bagh",1,6800000,Ready_to_move,Resale,Apartment,14776.0,2009,13,0,530.0,Average,17,5.0,2.5,12830.188679245282
1332.0,3,2,Semi-Furnished,"Beadon Pura, Karol Bagh How Auctions work? The borrower has the physical possession of the Property. However the lender (Bank) can legally sell the Property. carpet area 148 sqyrd status Ready to Move floor 3 out of 3 floors transaction Resale furnishing Semi-Furnished bathroom 2 balcony 3 ownership Freehold Contact Now Enquire Now Auction By Bank",1,6540000,Ready_to_move,Resale,Builder_Floor,14776.0,2009,13,0,1332.0,Average,17,5.0,2.5,4909.90990990991
1017.0,3,3,Semi-Furnished,"The Amaryllis, Karol Bagh",1,22000000,Ready_to_move,New_Property,Apartment,14776.0,2000,5,0,1017.0,Fair,26,6.0,2.0,21632.251720747296
987.0,2,2,Semi-Furnished,"The Amaryllis, Karol Bagh",1,17000000,Ready_to_move,New_Property,Apartment,14366.0,2002,5,0,987.0,Average,24,4.0,2.5,17223.910840932116
1912.0,3,3,Semi-Furnished,"The Amaryllis, Karol Bagh",1,27500000,Almost_ready,New_Property,Apartment,14382.0,1998,13,0,1912.0,Fair,28,6.0,2.0,14382.845188284518
5236.0,5,7,Unfurnished,"The Amaryllis, Karol Bagh",3,73700000,Almost_ready,New_Property,Apartment,14092.0,2012,9,1,5236.0,Good,14,12.0,3.0,14075.63025210084
2805.0,4,4,Unfurnished,"The Amaryllis, Karol Bagh",2,52300000,Almost_ready,Resale,Apartment,14092.0,2006,11,1,2805.0,Average,20,8.0,2.5,18645.276292335115
1500.0,3,3,Unfurnished,"DDA Mig Flat, Prasad Nagar, Karol Bagh",2,16000000,Ready_to_move,Resale,Apartment,14092.0,2012,8,1,1500.0,Good,14,6.0,3.0,10666.666666666666
1280.0,3,3,Furnished,Karol Bagh,2,15000000,Ready_to_move,Resale,Builder_Floor,14092.0,2013,7,1,1280.0,Good,13,6.0,5.0,11718.75
675.0,2,2,Semi-Furnished,Karol Bagh,1,10000000,Ready_to_move,Resale,Builder_Floor,14815.0,2016,10,0,675.0,Good,10,4.0,3.0,14814.814814814816
576.0,2,2,Unfurnished,"Prasad Nagar, Karol Bagh",1,5000000,Ready_to_move,Resale,Apartment,14815.0,2011,13,0,576.0,Good,15,4.0,2.0,8680.555555555555
1206.0,3,3,Semi-Furnished,Karol Bagh,1,20000000,Ready_to_move,Resale,Builder_Floor,16584.0,2014,6,0,1206.0,Good,12,6.0,3.0,16583.74792703151
1143.0,2,2,Unfurnished,"DDA MIG Flats Prasad Nagar Phase 2, Prasad Nagar, Karol Bagh",1,16000000,Ready_to_move,Resale,Apartment,125984.0,2013,13,0,1143.0,Good,13,4.0,2.0,13998.25021872266
345.0,1,1,Semi-Furnished,Karol Bagh,1,5500000,Ready_to_move,Resale,Builder_Floor,125984.0,2014,4,0,345.0,Good,12,2.0,3.0,15942.028985507246
720.0,2,1,Semi-Furnished,"Dev Nagar, Karol Bagh",1,7000000,Ready_to_move,Resale,Builder_Floor,9722.0,2013,7,0,720.0,Good,13,3.0,3.0,9722.222222222223
468.0,2,2,Unfurnished,Karol Bagh,1,4100000,Ready_to_move,Resale,Builder_Floor,8761.0,2005,14,0,468.0,Average,21,4.0,1.5,8760.68376068376
1600.0,3,3,Semi-Furnished,"Karol Bagh carpet area 1600 sqft status Ready to Move floor 3 out of 3 floors transaction New Property furnishing Semi-Furnished facing East overlooking Garden/Park, Main Road car parking 1 Covered, 1 Open bathroom 3 balcony 2 ownership Freehold Near to Karol Bagh Metro station...................................... Its a very peaceful location ....................................................................................................................... read more Contact Agent View Phone No. Share Feedback Agent S R B Properties",1,24000000,Ready_to_move,New_Property,Builder_Floor,8761.0,2003,15,0,1600.0,Average,23,6.0,2.5,15000.0
950.0,2,2,Furnished,"DDA MIG Flats Prasad Nagar Phase 2, Prasad Nagar, Karol Bagh",1,12500000,Ready_to_move,Resale,Apartment,8761.0,2018,14,0,950.0,Excellent,8,4.0,5.0,13157.894736842105
535.0,2,1,Furnished,"Dev Nagar, Karol Bagh",1,3900000,Ready_to_move,New_Property,Apartment,7290.0,2005,5,0,535.0,Average,21,3.0,3.5,7289.719626168225
1200.0,3,2,Semi-Furnished,Karol Bagh,1,14500000,Ready_to_move,Resale,Builder_Floor,7290.0,2011,13,0,1200.0,Good,15,5.0,3.0,12083.333333333334
1501.0,3,2,Semi-Furnished,"The Amaryllis, Karol Bagh",1,20000000,Almost_ready,Resale,Apartment,13324.0,2001,15,0,1501.0,Average,25,5.0,2.5,13324.450366422385
1135.0,3,3,Furnished,"The Amaryllis, Karol Bagh",2,24500000,Almost_ready,Resale,Apartment,13324.0,2008,15,1,1135.0,Average,18,6.0,4.5,21585.90308370044
1200.0,3,2,Semi-Furnished,"The Amaryllis, Karol Bagh",1,20900000,Almost_ready,Resale,Apartment,13324.0,2011,1,0,1200.0,Good,15,5.0,3.0,17416.666666666668
2200.0,3,3,Semi-Furnished,"The Amaryllis, Karol Bagh",1,43100000,Ready_to_move,New_Property,Apartment,13324.0,2014,12,0,2200.0,Good,12,6.0,3.0,19590.909090909092
1240.0,3,3,Unfurnished,"DLF Capital Greens, Moti Nagar, Kirti Nagar ( 1 km from New Moti Nagar, Kirti Nagar)",1,18000000,Ready_to_move,Resale,Apartment,,2011,15,0,1240.0,Good,15,6.0,2.0,14516.129032258064
3002.0,4,5,Semi-Furnished,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",2,50000000,Ready_to_move,Resale,Apartment,,2006,12,1,3002.0,Average,20,9.0,3.5,16655.562958027982
1350.0,3,2,Unfurnished,"New Moti Nagar, Kirti Nagar",1,18500000,Ready_to_move,Resale,Apartment,,2023,4,0,1350.0,Excellent,3,5.0,3.0,13703.703703703704
2300.0,4,5,Semi-Furnished,"New Moti Nagar, Kirti Nagar",3,46500000,Ready_to_move,New_Property,Apartment,,2010,12,2,2300.0,Average,16,9.0,3.5,20217.391304347828
1429.0,3,3,Unfurnished,"New Moti Nagar, Kirti Nagar",2,17500000,Ready_to_move,Resale,Apartment,,2019,2,1,1429.0,Excellent,7,6.0,4.0,12246.326102169349
2430.0,4,5,Semi-Furnished,"New Moti Nagar, Kirti Nagar",2,42500000,Ready_to_move,Resale,Apartment,,2017,8,1,2430.0,Good,9,9.0,4.0,17489.711934156378
1450.0,3,3,Semi-Furnished,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",2,15500000,Ready_to_move,New_Property,Apartment,,2012,10,1,1450.0,Good,14,6.0,4.0,10689.655172413793
1250.0,2,2,Furnished,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",2,15000000,Ready_to_move,Resale,Apartment,,2021,7,1,1250.0,Excellent,5,4.0,5.0,12000.0
2800.0,4,4,Unfurnished,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",2,40000000,Ready_to_move,Resale,Apartment,14285.0,1999,11,1,2800.0,Fair,27,8.0,2.0,14285.714285714286
1646.0,3,3,Unfurnished,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",1,20000000,Ready_to_move,Resale,Apartment,12151.0,2022,4,0,1646.0,Excellent,4,6.0,3.0,12150.668286755772
